Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shenyang,PM2.5,3/4/2016 23:00,2016,3,4,23,48,g/m,1 Hr,Valid
Shenyang,PM2.5,3/5/2016 0:00,2016,3,5,0,48,g/m,1 Hr,Valid
Shenyang,PM2.5,3/5/2016 1:00,2016,3,5,1,57,g/m,1 Hr,Valid
Shenyang,PM2.5,3/5/2016 2:00,2016,3,5,2,69,g/m,1 Hr,Valid
Shenyang,PM2.5,3/5/2016 3:00,2016,3,5,3,86,g/m,1 Hr,Valid
Shenyang,PM2.5,3/5/2016 4:00,2016,3,5,4,145,g/m,1 Hr,Valid
Shenyang,PM2.5,3/5/2016 5:00,2016,3,5,5,164,g/m,1 Hr,Valid
Shenyang,PM2.5,3/5/2016 6:00,2016,3,5,6,112,g/m,1 Hr,Valid
Shenyang,PM2.5,3/5/2016 7:00,2016,3,5,7,86,g/m,1 Hr,Valid
Shenyang,PM2.5,3/5/2016 8:00,2016,3,5,8,62,g/m,1 Hr,Valid
Shenyang,PM2.5,3/5/2016 9:00,2016,3,5,9,76,g/m,1 Hr,Valid
Shenyang,PM2.5,3/5/2016 10:00,2016,3,5,10,91,g/m,1 Hr,Valid
Shenyang,PM2.5,3/5/2016 11:00,2016,3,5,11,128,g/m,1 Hr,Valid
Shenyang,PM2.5,3/5/2016 12:00,2016,3,5,12,131,g/m,1 Hr,Valid
Shenyang,PM2.5,3/5/2016 13:00,2016,3,5,13,148,g/m,1 Hr,Valid
Shenyang,PM2.5,3/5/2016 14:00,2016,3,5,14,171,g/m,1 Hr,Valid
Shenyang,PM2.5,3/5/2016 15:00,2016,3,5,15,191,g/m,1 Hr,Valid
Shenyang,PM2.5,3/5/2016 16:00,2016,3,5,16,137,g/m,1 Hr,Valid
Shenyang,PM2.5,3/5/2016 17:00,2016,3,5,17,109,g/m,1 Hr,Valid
Shenyang,PM2.5,3/5/2016 18:00,2016,3,5,18,87,g/m,1 Hr,Valid
Shenyang,PM2.5,3/5/2016 19:00,2016,3,5,19,97,g/m,1 Hr,Valid
Shenyang,PM2.5,3/5/2016 20:00,2016,3,5,20,159,g/m,1 Hr,Valid
Shenyang,PM2.5,3/5/2016 21:00,2016,3,5,21,157,g/m,1 Hr,Valid
Shenyang,PM2.5,3/5/2016 22:00,2016,3,5,22,146,g/m,1 Hr,Valid
Shenyang,PM2.5,3/5/2016 23:00,2016,3,5,23,148,g/m,1 Hr,Valid
Shenyang,PM2.5,3/6/2016 0:00,2016,3,6,0,156,g/m,1 Hr,Valid
Shenyang,PM2.5,3/6/2016 1:00,2016,3,6,1,158,g/m,1 Hr,Valid
Shenyang,PM2.5,3/6/2016 2:00,2016,3,6,2,146,g/m,1 Hr,Valid
Shenyang,PM2.5,3/6/2016 3:00,2016,3,6,3,140,g/m,1 Hr,Valid
Shenyang,PM2.5,3/6/2016 4:00,2016,3,6,4,140,g/m,1 Hr,Valid
Shenyang,PM2.5,3/6/2016 5:00,2016,3,6,5,136,g/m,1 Hr,Valid
Shenyang,PM2.5,3/6/2016 6:00,2016,3,6,6,131,g/m,1 Hr,Valid
Shenyang,PM2.5,3/6/2016 7:00,2016,3,6,7,132,g/m,1 Hr,Valid
Shenyang,PM2.5,3/6/2016 8:00,2016,3,6,8,152,g/m,1 Hr,Valid
Shenyang,PM2.5,3/6/2016 9:00,2016,3,6,9,168,g/m,1 Hr,Valid
Shenyang,PM2.5,3/6/2016 10:00,2016,3,6,10,159,g/m,1 Hr,Valid
Shenyang,PM2.5,3/6/2016 11:00,2016,3,6,11,148,g/m,1 Hr,Valid
Shenyang,PM2.5,3/6/2016 12:00,2016,3,6,12,116,g/m,1 Hr,Valid
Shenyang,PM2.5,3/6/2016 13:00,2016,3,6,13,67,g/m,1 Hr,Valid
Shenyang,PM2.5,3/6/2016 14:00,2016,3,6,14,78,g/m,1 Hr,Valid
Shenyang,PM2.5,3/6/2016 15:00,2016,3,6,15,60,g/m,1 Hr,Valid
Shenyang,PM2.5,3/6/2016 16:00,2016,3,6,16,46,g/m,1 Hr,Valid
Shenyang,PM2.5,3/6/2016 17:00,2016,3,6,17,47,g/m,1 Hr,Valid
Shenyang,PM2.5,3/6/2016 18:00,2016,3,6,18,48,g/m,1 Hr,Valid
Shenyang,PM2.5,3/6/2016 19:00,2016,3,6,19,60,g/m,1 Hr,Valid
Shenyang,PM2.5,3/6/2016 20:00,2016,3,6,20,71,g/m,1 Hr,Valid
Shenyang,PM2.5,3/6/2016 21:00,2016,3,6,21,78,g/m,1 Hr,Valid
Shenyang,PM2.5,3/6/2016 22:00,2016,3,6,22,48,g/m,1 Hr,Valid
Shenyang,PM2.5,3/6/2016 23:00,2016,3,6,23,51,g/m,1 Hr,Valid
Shenyang,PM2.5,3/7/2016 0:00,2016,3,7,0,50,g/m,1 Hr,Valid
Shenyang,PM2.5,3/7/2016 1:00,2016,3,7,1,54,g/m,1 Hr,Valid
Shenyang,PM2.5,3/7/2016 2:00,2016,3,7,2,56,g/m,1 Hr,Valid
Shenyang,PM2.5,3/7/2016 3:00,2016,3,7,3,54,g/m,1 Hr,Valid
Shenyang,PM2.5,3/7/2016 4:00,2016,3,7,4,59,g/m,1 Hr,Valid
Shenyang,PM2.5,3/7/2016 5:00,2016,3,7,5,66,g/m,1 Hr,Valid
Shenyang,PM2.5,3/7/2016 6:00,2016,3,7,6,81,g/m,1 Hr,Valid
Shenyang,PM2.5,3/7/2016 7:00,2016,3,7,7,82,g/m,1 Hr,Valid
Shenyang,PM2.5,3/7/2016 8:00,2016,3,7,8,100,g/m,1 Hr,Valid
Shenyang,PM2.5,3/7/2016 9:00,2016,3,7,9,101,g/m,1 Hr,Valid
Shenyang,PM2.5,3/7/2016 10:00,2016,3,7,10,34,g/m,1 Hr,Valid
Shenyang,PM2.5,3/7/2016 11:00,2016,3,7,11,37,g/m,1 Hr,Valid
Shenyang,PM2.5,3/7/2016 12:00,2016,3,7,12,23,g/m,1 Hr,Valid
Shenyang,PM2.5,3/7/2016 13:00,2016,3,7,13,25,g/m,1 Hr,Valid
Shenyang,PM2.5,3/7/2016 14:00,2016,3,7,14,26,g/m,1 Hr,Valid
Shenyang,PM2.5,3/7/2016 15:00,2016,3,7,15,30,g/m,1 Hr,Valid
Shenyang,PM2.5,3/7/2016 16:00,2016,3,7,16,28,g/m,1 Hr,Valid
Shenyang,PM2.5,3/7/2016 17:00,2016,3,7,17,35,g/m,1 Hr,Valid
Shenyang,PM2.5,3/7/2016 18:00,2016,3,7,18,38,g/m,1 Hr,Valid
Shenyang,PM2.5,3/7/2016 19:00,2016,3,7,19,39,g/m,1 Hr,Valid
Shenyang,PM2.5,3/7/2016 20:00,2016,3,7,20,46,g/m,1 Hr,Valid
Shenyang,PM2.5,3/7/2016 21:00,2016,3,7,21,52,g/m,1 Hr,Valid
Shenyang,PM2.5,3/7/2016 22:00,2016,3,7,22,31,g/m,1 Hr,Valid
Shenyang,PM2.5,3/7/2016 23:00,2016,3,7,23,26,g/m,1 Hr,Valid
Shenyang,PM2.5,3/8/2016 0:00,2016,3,8,0,18,g/m,1 Hr,Valid
Shenyang,PM2.5,3/8/2016 1:00,2016,3,8,1,27,g/m,1 Hr,Valid
Shenyang,PM2.5,3/8/2016 2:00,2016,3,8,2,23,g/m,1 Hr,Valid
Shenyang,PM2.5,3/8/2016 3:00,2016,3,8,3,27,g/m,1 Hr,Valid
Shenyang,PM2.5,3/8/2016 4:00,2016,3,8,4,24,g/m,1 Hr,Valid
Shenyang,PM2.5,3/8/2016 5:00,2016,3,8,5,25,g/m,1 Hr,Valid
Shenyang,PM2.5,3/8/2016 6:00,2016,3,8,6,26,g/m,1 Hr,Valid
Shenyang,PM2.5,3/8/2016 7:00,2016,3,8,7,33,g/m,1 Hr,Valid
Shenyang,PM2.5,3/8/2016 8:00,2016,3,8,8,24,g/m,1 Hr,Valid
Shenyang,PM2.5,3/8/2016 9:00,2016,3,8,9,21,g/m,1 Hr,Valid
Shenyang,PM2.5,3/8/2016 10:00,2016,3,8,10,20,g/m,1 Hr,Valid
Shenyang,PM2.5,3/8/2016 11:00,2016,3,8,11,18,g/m,1 Hr,Valid
Shenyang,PM2.5,3/8/2016 12:00,2016,3,8,12,10,g/m,1 Hr,Valid
Shenyang,PM2.5,3/8/2016 13:00,2016,3,8,13,15,g/m,1 Hr,Valid
Shenyang,PM2.5,3/8/2016 14:00,2016,3,8,14,17,g/m,1 Hr,Valid
Shenyang,PM2.5,3/8/2016 15:00,2016,3,8,15,18,g/m,1 Hr,Valid
Shenyang,PM2.5,3/8/2016 16:00,2016,3,8,16,18,g/m,1 Hr,Valid
Shenyang,PM2.5,3/8/2016 17:00,2016,3,8,17,27,g/m,1 Hr,Valid
Shenyang,PM2.5,3/8/2016 18:00,2016,3,8,18,27,g/m,1 Hr,Valid
Shenyang,PM2.5,3/8/2016 19:00,2016,3,8,19,28,g/m,1 Hr,Valid
Shenyang,PM2.5,3/8/2016 20:00,2016,3,8,20,34,g/m,1 Hr,Valid
Shenyang,PM2.5,3/8/2016 21:00,2016,3,8,21,31,g/m,1 Hr,Valid
Shenyang,PM2.5,3/8/2016 22:00,2016,3,8,22,31,g/m,1 Hr,Valid
Shenyang,PM2.5,3/8/2016 23:00,2016,3,8,23,25,g/m,1 Hr,Valid
Shenyang,PM2.5,3/9/2016 0:00,2016,3,9,0,22,g/m,1 Hr,Valid
Shenyang,PM2.5,3/9/2016 1:00,2016,3,9,1,17,g/m,1 Hr,Valid
Shenyang,PM2.5,3/9/2016 2:00,2016,3,9,2,20,g/m,1 Hr,Valid
Shenyang,PM2.5,3/9/2016 3:00,2016,3,9,3,18,g/m,1 Hr,Valid
Shenyang,PM2.5,3/9/2016 4:00,2016,3,9,4,18,g/m,1 Hr,Valid
Shenyang,PM2.5,3/9/2016 5:00,2016,3,9,5,23,g/m,1 Hr,Valid
Shenyang,PM2.5,3/9/2016 6:00,2016,3,9,6,27,g/m,1 Hr,Valid
Shenyang,PM2.5,3/9/2016 7:00,2016,3,9,7,33,g/m,1 Hr,Valid
Shenyang,PM2.5,3/9/2016 8:00,2016,3,9,8,23,g/m,1 Hr,Valid
Shenyang,PM2.5,3/9/2016 9:00,2016,3,9,9,23,g/m,1 Hr,Valid
Shenyang,PM2.5,3/9/2016 10:00,2016,3,9,10,18,g/m,1 Hr,Valid
Shenyang,PM2.5,3/9/2016 11:00,2016,3,9,11,14,g/m,1 Hr,Valid
Shenyang,PM2.5,3/9/2016 12:00,2016,3,9,12,12,g/m,1 Hr,Valid
Shenyang,PM2.5,3/9/2016 13:00,2016,3,9,13,16,g/m,1 Hr,Valid
Shenyang,PM2.5,3/9/2016 14:00,2016,3,9,14,11,g/m,1 Hr,Valid
Shenyang,PM2.5,3/9/2016 15:00,2016,3,9,15,12,g/m,1 Hr,Valid
Shenyang,PM2.5,3/9/2016 16:00,2016,3,9,16,17,g/m,1 Hr,Valid
Shenyang,PM2.5,3/9/2016 17:00,2016,3,9,17,15,g/m,1 Hr,Valid
Shenyang,PM2.5,3/9/2016 18:00,2016,3,9,18,20,g/m,1 Hr,Valid
Shenyang,PM2.5,3/9/2016 19:00,2016,3,9,19,29,g/m,1 Hr,Valid
Shenyang,PM2.5,3/9/2016 20:00,2016,3,9,20,28,g/m,1 Hr,Valid
Shenyang,PM2.5,3/9/2016 21:00,2016,3,9,21,31,g/m,1 Hr,Valid
Shenyang,PM2.5,3/9/2016 22:00,2016,3,9,22,41,g/m,1 Hr,Valid
Shenyang,PM2.5,3/9/2016 23:00,2016,3,9,23,52,g/m,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 0:00,2016,3,10,0,38,g/m,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 1:00,2016,3,10,1,35,g/m,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 2:00,2016,3,10,2,29,g/m,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 3:00,2016,3,10,3,23,g/m,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 4:00,2016,3,10,4,26,g/m,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 5:00,2016,3,10,5,24,g/m,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 6:00,2016,3,10,6,24,g/m,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 7:00,2016,3,10,7,29,g/m,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 8:00,2016,3,10,8,24,g/m,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 9:00,2016,3,10,9,16,g/m,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 10:00,2016,3,10,10,18,g/m,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 11:00,2016,3,10,11,13,g/m,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 12:00,2016,3,10,12,13,g/m,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 13:00,2016,3,10,13,16,g/m,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 14:00,2016,3,10,14,14,g/m,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 15:00,2016,3,10,15,15,g/m,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 16:00,2016,3,10,16,11,g/m,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 17:00,2016,3,10,17,13,g/m,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 18:00,2016,3,10,18,20,g/m,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 19:00,2016,3,10,19,23,g/m,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 20:00,2016,3,10,20,16,g/m,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 21:00,2016,3,10,21,31,g/m,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 22:00,2016,3,10,22,52,g/m,1 Hr,Valid
Shenyang,PM2.5,3/10/2016 23:00,2016,3,10,23,39,g/m,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 0:00,2016,3,11,0,49,g/m,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 1:00,2016,3,11,1,56,g/m,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 2:00,2016,3,11,2,65,g/m,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 3:00,2016,3,11,3,59,g/m,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 4:00,2016,3,11,4,55,g/m,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 5:00,2016,3,11,5,44,g/m,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 6:00,2016,3,11,6,32,g/m,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 7:00,2016,3,11,7,36,g/m,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 8:00,2016,3,11,8,34,g/m,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 9:00,2016,3,11,9,69,g/m,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 10:00,2016,3,11,10,59,g/m,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 11:00,2016,3,11,11,32,g/m,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 12:00,2016,3,11,12,26,g/m,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 13:00,2016,3,11,13,28,g/m,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 14:00,2016,3,11,14,31,g/m,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 15:00,2016,3,11,15,33,g/m,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 16:00,2016,3,11,16,38,g/m,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 17:00,2016,3,11,17,46,g/m,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 18:00,2016,3,11,18,55,g/m,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 19:00,2016,3,11,19,60,g/m,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 20:00,2016,3,11,20,58,g/m,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 21:00,2016,3,11,21,74,g/m,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 22:00,2016,3,11,22,60,g/m,1 Hr,Valid
Shenyang,PM2.5,3/11/2016 23:00,2016,3,11,23,74,g/m,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 0:00,2016,3,12,0,65,g/m,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 1:00,2016,3,12,1,68,g/m,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 2:00,2016,3,12,2,75,g/m,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 3:00,2016,3,12,3,69,g/m,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 4:00,2016,3,12,4,62,g/m,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 5:00,2016,3,12,5,69,g/m,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 6:00,2016,3,12,6,62,g/m,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 7:00,2016,3,12,7,56,g/m,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 8:00,2016,3,12,8,56,g/m,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 9:00,2016,3,12,9,70,g/m,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 10:00,2016,3,12,10,53,g/m,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 11:00,2016,3,12,11,55,g/m,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 12:00,2016,3,12,12,65,g/m,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 13:00,2016,3,12,13,68,g/m,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 14:00,2016,3,12,14,58,g/m,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 15:00,2016,3,12,15,68,g/m,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 16:00,2016,3,12,16,51,g/m,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 17:00,2016,3,12,17,47,g/m,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 18:00,2016,3,12,18,57,g/m,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 19:00,2016,3,12,19,60,g/m,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 20:00,2016,3,12,20,53,g/m,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 21:00,2016,3,12,21,47,g/m,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 22:00,2016,3,12,22,48,g/m,1 Hr,Valid
Shenyang,PM2.5,3/12/2016 23:00,2016,3,12,23,63,g/m,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 0:00,2016,3,13,0,54,g/m,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 1:00,2016,3,13,1,53,g/m,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 3:00,2016,3,13,3,81,g/m,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 3:00,2016,3,13,3,32,g/m,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 4:00,2016,3,13,4,21,g/m,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 5:00,2016,3,13,5,25,g/m,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 6:00,2016,3,13,6,21,g/m,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 7:00,2016,3,13,7,23,g/m,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 8:00,2016,3,13,8,21,g/m,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 9:00,2016,3,13,9,35,g/m,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 10:00,2016,3,13,10,31,g/m,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 11:00,2016,3,13,11,23,g/m,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 12:00,2016,3,13,12,28,g/m,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 13:00,2016,3,13,13,32,g/m,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 14:00,2016,3,13,14,31,g/m,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 15:00,2016,3,13,15,31,g/m,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 16:00,2016,3,13,16,38,g/m,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 17:00,2016,3,13,17,38,g/m,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 18:00,2016,3,13,18,43,g/m,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 19:00,2016,3,13,19,56,g/m,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 20:00,2016,3,13,20,72,g/m,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 21:00,2016,3,13,21,77,g/m,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 22:00,2016,3,13,22,65,g/m,1 Hr,Valid
Shenyang,PM2.5,3/13/2016 23:00,2016,3,13,23,78,g/m,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 0:00,2016,3,14,0,80,g/m,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 1:00,2016,3,14,1,101,g/m,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 2:00,2016,3,14,2,99,g/m,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 3:00,2016,3,14,3,96,g/m,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 4:00,2016,3,14,4,88,g/m,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 5:00,2016,3,14,5,106,g/m,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 6:00,2016,3,14,6,105,g/m,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 7:00,2016,3,14,7,113,g/m,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 8:00,2016,3,14,8,115,g/m,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 9:00,2016,3,14,9,112,g/m,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 10:00,2016,3,14,10,97,g/m,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 11:00,2016,3,14,11,110,g/m,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 12:00,2016,3,14,12,78,g/m,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 13:00,2016,3,14,13,53,g/m,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 14:00,2016,3,14,14,82,g/m,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 15:00,2016,3,14,15,48,g/m,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 16:00,2016,3,14,16,68,g/m,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 17:00,2016,3,14,17,45,g/m,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 18:00,2016,3,14,18,39,g/m,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 19:00,2016,3,14,19,61,g/m,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 20:00,2016,3,14,20,80,g/m,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 21:00,2016,3,14,21,96,g/m,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 22:00,2016,3,14,22,100,g/m,1 Hr,Valid
Shenyang,PM2.5,3/14/2016 23:00,2016,3,14,23,122,g/m,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 0:00,2016,3,15,0,142,g/m,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 1:00,2016,3,15,1,143,g/m,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 2:00,2016,3,15,2,151,g/m,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 3:00,2016,3,15,3,147,g/m,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 4:00,2016,3,15,4,140,g/m,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 5:00,2016,3,15,5,130,g/m,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 6:00,2016,3,15,6,132,g/m,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 7:00,2016,3,15,7,156,g/m,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 8:00,2016,3,15,8,121,g/m,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 9:00,2016,3,15,9,102,g/m,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 10:00,2016,3,15,10,110,g/m,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 11:00,2016,3,15,11,134,g/m,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 12:00,2016,3,15,12,132,g/m,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 13:00,2016,3,15,13,150,g/m,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 14:00,2016,3,15,14,132,g/m,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 15:00,2016,3,15,15,112,g/m,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 16:00,2016,3,15,16,126,g/m,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 17:00,2016,3,15,17,101,g/m,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 18:00,2016,3,15,18,114,g/m,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 19:00,2016,3,15,19,101,g/m,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 20:00,2016,3,15,20,104,g/m,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 21:00,2016,3,15,21,98,g/m,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 22:00,2016,3,15,22,88,g/m,1 Hr,Valid
Shenyang,PM2.5,3/15/2016 23:00,2016,3,15,23,85,g/m,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 0:00,2016,3,16,0,79,g/m,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 1:00,2016,3,16,1,69,g/m,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 2:00,2016,3,16,2,63,g/m,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 3:00,2016,3,16,3,64,g/m,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 4:00,2016,3,16,4,63,g/m,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 5:00,2016,3,16,5,62,g/m,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 6:00,2016,3,16,6,63,g/m,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 7:00,2016,3,16,7,72,g/m,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 8:00,2016,3,16,8,97,g/m,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 9:00,2016,3,16,9,108,g/m,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 10:00,2016,3,16,10,143,g/m,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 11:00,2016,3,16,11,168,g/m,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 12:00,2016,3,16,12,159,g/m,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 13:00,2016,3,16,13,159,g/m,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 14:00,2016,3,16,14,168,g/m,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 15:00,2016,3,16,15,164,g/m,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 16:00,2016,3,16,16,151,g/m,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 17:00,2016,3,16,17,162,g/m,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 18:00,2016,3,16,18,154,g/m,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 19:00,2016,3,16,19,166,g/m,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 20:00,2016,3,16,20,149,g/m,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 21:00,2016,3,16,21,170,g/m,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 22:00,2016,3,16,22,138,g/m,1 Hr,Valid
Shenyang,PM2.5,3/16/2016 23:00,2016,3,16,23,107,g/m,1 Hr,Valid
Shenyang,PM2.5,3/17/2016 0:00,2016,3,17,0,102,g/m,1 Hr,Valid
