Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shenyang,PM2.5,3/21/2015 9:00,2015,3,21,9,146,g/m,1 Hr,Valid
Shenyang,PM2.5,3/21/2015 10:00,2015,3,21,10,146,g/m,1 Hr,Valid
Shenyang,PM2.5,3/21/2015 11:00,2015,3,21,11,93,g/m,1 Hr,Valid
Shenyang,PM2.5,3/21/2015 12:00,2015,3,21,12,73,g/m,1 Hr,Valid
Shenyang,PM2.5,3/21/2015 13:00,2015,3,21,13,26,g/m,1 Hr,Valid
Shenyang,PM2.5,3/21/2015 14:00,2015,3,21,14,14,g/m,1 Hr,Valid
Shenyang,PM2.5,3/21/2015 15:00,2015,3,21,15,18,g/m,1 Hr,Valid
Shenyang,PM2.5,3/21/2015 16:00,2015,3,21,16,24,g/m,1 Hr,Valid
Shenyang,PM2.5,3/21/2015 17:00,2015,3,21,17,23,g/m,1 Hr,Valid
Shenyang,PM2.5,3/21/2015 18:00,2015,3,21,18,27,g/m,1 Hr,Valid
Shenyang,PM2.5,3/21/2015 19:00,2015,3,21,19,26,g/m,1 Hr,Valid
Shenyang,PM2.5,3/21/2015 20:00,2015,3,21,20,42,g/m,1 Hr,Valid
Shenyang,PM2.5,3/21/2015 21:00,2015,3,21,21,55,g/m,1 Hr,Valid
Shenyang,PM2.5,3/21/2015 22:00,2015,3,21,22,43,g/m,1 Hr,Valid
Shenyang,PM2.5,3/21/2015 23:00,2015,3,21,23,48,g/m,1 Hr,Valid
Shenyang,PM2.5,3/22/2015 0:00,2015,3,22,0,199,g/m,1 Hr,Valid
Shenyang,PM2.5,3/22/2015 1:00,2015,3,22,1,73,g/m,1 Hr,Valid
Shenyang,PM2.5,3/22/2015 2:00,2015,3,22,2,39,g/m,1 Hr,Valid
Shenyang,PM2.5,3/22/2015 3:00,2015,3,22,3,20,g/m,1 Hr,Valid
Shenyang,PM2.5,3/22/2015 4:00,2015,3,22,4,17,g/m,1 Hr,Valid
Shenyang,PM2.5,3/22/2015 5:00,2015,3,22,5,34,g/m,1 Hr,Valid
Shenyang,PM2.5,3/22/2015 6:00,2015,3,22,6,20,g/m,1 Hr,Valid
Shenyang,PM2.5,3/22/2015 7:00,2015,3,22,7,30,g/m,1 Hr,Valid
Shenyang,PM2.5,3/22/2015 8:00,2015,3,22,8,23,g/m,1 Hr,Valid
Shenyang,PM2.5,3/22/2015 9:00,2015,3,22,9,20,g/m,1 Hr,Valid
Shenyang,PM2.5,3/22/2015 10:00,2015,3,22,10,33,g/m,1 Hr,Valid
Shenyang,PM2.5,3/22/2015 11:00,2015,3,22,11,33,g/m,1 Hr,Valid
Shenyang,PM2.5,3/22/2015 12:00,2015,3,22,12,20,g/m,1 Hr,Valid
Shenyang,PM2.5,3/22/2015 13:00,2015,3,22,13,25,g/m,1 Hr,Valid
Shenyang,PM2.5,3/22/2015 14:00,2015,3,22,14,23,g/m,1 Hr,Valid
Shenyang,PM2.5,3/22/2015 15:00,2015,3,22,15,28,g/m,1 Hr,Valid
Shenyang,PM2.5,3/22/2015 16:00,2015,3,22,16,25,g/m,1 Hr,Valid
Shenyang,PM2.5,3/22/2015 17:00,2015,3,22,17,26,g/m,1 Hr,Valid
Shenyang,PM2.5,3/22/2015 18:00,2015,3,22,18,28,g/m,1 Hr,Valid
Shenyang,PM2.5,3/22/2015 19:00,2015,3,22,19,39,g/m,1 Hr,Valid
Shenyang,PM2.5,3/22/2015 20:00,2015,3,22,20,57,g/m,1 Hr,Valid
Shenyang,PM2.5,3/22/2015 21:00,2015,3,22,21,59,g/m,1 Hr,Valid
Shenyang,PM2.5,3/22/2015 22:00,2015,3,22,22,51,g/m,1 Hr,Valid
Shenyang,PM2.5,3/22/2015 23:00,2015,3,22,23,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,3/23/2015 0:00,2015,3,23,0,60,g/m,1 Hr,Valid
Shenyang,PM2.5,3/23/2015 1:00,2015,3,23,1,54,g/m,1 Hr,Valid
Shenyang,PM2.5,3/23/2015 2:00,2015,3,23,2,49,g/m,1 Hr,Valid
Shenyang,PM2.5,3/23/2015 3:00,2015,3,23,3,46,g/m,1 Hr,Valid
Shenyang,PM2.5,3/23/2015 4:00,2015,3,23,4,39,g/m,1 Hr,Valid
Shenyang,PM2.5,3/23/2015 5:00,2015,3,23,5,40,g/m,1 Hr,Valid
Shenyang,PM2.5,3/23/2015 6:00,2015,3,23,6,32,g/m,1 Hr,Valid
Shenyang,PM2.5,3/23/2015 7:00,2015,3,23,7,38,g/m,1 Hr,Valid
Shenyang,PM2.5,3/23/2015 8:00,2015,3,23,8,29,g/m,1 Hr,Valid
Shenyang,PM2.5,3/23/2015 9:00,2015,3,23,9,28,g/m,1 Hr,Valid
Shenyang,PM2.5,3/23/2015 10:00,2015,3,23,10,30,g/m,1 Hr,Valid
Shenyang,PM2.5,3/23/2015 11:00,2015,3,23,11,44,g/m,1 Hr,Valid
Shenyang,PM2.5,3/23/2015 12:00,2015,3,23,12,44,g/m,1 Hr,Valid
Shenyang,PM2.5,3/23/2015 13:00,2015,3,23,13,35,g/m,1 Hr,Valid
Shenyang,PM2.5,3/23/2015 14:00,2015,3,23,14,39,g/m,1 Hr,Valid
Shenyang,PM2.5,3/23/2015 15:00,2015,3,23,15,41,g/m,1 Hr,Valid
Shenyang,PM2.5,3/23/2015 16:00,2015,3,23,16,34,g/m,1 Hr,Valid
Shenyang,PM2.5,3/23/2015 17:00,2015,3,23,17,40,g/m,1 Hr,Valid
Shenyang,PM2.5,3/23/2015 18:00,2015,3,23,18,69,g/m,1 Hr,Valid
Shenyang,PM2.5,3/23/2015 19:00,2015,3,23,19,79,g/m,1 Hr,Valid
Shenyang,PM2.5,3/23/2015 20:00,2015,3,23,20,77,g/m,1 Hr,Valid
Shenyang,PM2.5,3/23/2015 21:00,2015,3,23,21,79,g/m,1 Hr,Valid
Shenyang,PM2.5,3/23/2015 22:00,2015,3,23,22,96,g/m,1 Hr,Valid
Shenyang,PM2.5,3/23/2015 23:00,2015,3,23,23,98,g/m,1 Hr,Valid
Shenyang,PM2.5,3/24/2015 0:00,2015,3,24,0,104,g/m,1 Hr,Valid
Shenyang,PM2.5,3/24/2015 1:00,2015,3,24,1,92,g/m,1 Hr,Valid
Shenyang,PM2.5,3/24/2015 2:00,2015,3,24,2,154,g/m,1 Hr,Valid
Shenyang,PM2.5,3/24/2015 3:00,2015,3,24,3,148,g/m,1 Hr,Valid
Shenyang,PM2.5,3/24/2015 4:00,2015,3,24,4,129,g/m,1 Hr,Valid
Shenyang,PM2.5,3/24/2015 5:00,2015,3,24,5,144,g/m,1 Hr,Valid
Shenyang,PM2.5,3/24/2015 6:00,2015,3,24,6,177,g/m,1 Hr,Valid
Shenyang,PM2.5,3/24/2015 7:00,2015,3,24,7,218,g/m,1 Hr,Valid
Shenyang,PM2.5,3/24/2015 8:00,2015,3,24,8,231,g/m,1 Hr,Valid
Shenyang,PM2.5,3/24/2015 9:00,2015,3,24,9,232,g/m,1 Hr,Valid
Shenyang,PM2.5,3/24/2015 10:00,2015,3,24,10,88,g/m,1 Hr,Valid
Shenyang,PM2.5,3/24/2015 11:00,2015,3,24,11,89,g/m,1 Hr,Valid
Shenyang,PM2.5,3/24/2015 12:00,2015,3,24,12,101,g/m,1 Hr,Valid
Shenyang,PM2.5,3/24/2015 13:00,2015,3,24,13,86,g/m,1 Hr,Valid
Shenyang,PM2.5,3/24/2015 14:00,2015,3,24,14,54,g/m,1 Hr,Valid
Shenyang,PM2.5,3/24/2015 15:00,2015,3,24,15,66,g/m,1 Hr,Valid
Shenyang,PM2.5,3/24/2015 16:00,2015,3,24,16,71,g/m,1 Hr,Valid
Shenyang,PM2.5,3/24/2015 17:00,2015,3,24,17,104,g/m,1 Hr,Valid
Shenyang,PM2.5,3/24/2015 18:00,2015,3,24,18,122,g/m,1 Hr,Valid
Shenyang,PM2.5,3/24/2015 19:00,2015,3,24,19,142,g/m,1 Hr,Valid
Shenyang,PM2.5,3/24/2015 20:00,2015,3,24,20,140,g/m,1 Hr,Valid
Shenyang,PM2.5,3/24/2015 21:00,2015,3,24,21,152,g/m,1 Hr,Valid
Shenyang,PM2.5,3/24/2015 22:00,2015,3,24,22,147,g/m,1 Hr,Valid
Shenyang,PM2.5,3/24/2015 23:00,2015,3,24,23,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,3/25/2015 0:00,2015,3,25,0,159,g/m,1 Hr,Valid
Shenyang,PM2.5,3/25/2015 1:00,2015,3,25,1,136,g/m,1 Hr,Valid
Shenyang,PM2.5,3/25/2015 2:00,2015,3,25,2,121,g/m,1 Hr,Valid
Shenyang,PM2.5,3/25/2015 3:00,2015,3,25,3,135,g/m,1 Hr,Valid
Shenyang,PM2.5,3/25/2015 4:00,2015,3,25,4,103,g/m,1 Hr,Valid
Shenyang,PM2.5,3/25/2015 5:00,2015,3,25,5,123,g/m,1 Hr,Valid
Shenyang,PM2.5,3/25/2015 6:00,2015,3,25,6,167,g/m,1 Hr,Valid
Shenyang,PM2.5,3/25/2015 7:00,2015,3,25,7,168,g/m,1 Hr,Valid
Shenyang,PM2.5,3/25/2015 8:00,2015,3,25,8,157,g/m,1 Hr,Valid
Shenyang,PM2.5,3/25/2015 9:00,2015,3,25,9,103,g/m,1 Hr,Valid
Shenyang,PM2.5,3/25/2015 10:00,2015,3,25,10,62,g/m,1 Hr,Valid
Shenyang,PM2.5,3/25/2015 11:00,2015,3,25,11,87,g/m,1 Hr,Valid
Shenyang,PM2.5,3/25/2015 12:00,2015,3,25,12,83,g/m,1 Hr,Valid
Shenyang,PM2.5,3/25/2015 13:00,2015,3,25,13,91,g/m,1 Hr,Valid
Shenyang,PM2.5,3/25/2015 14:00,2015,3,25,14,97,g/m,1 Hr,Valid
Shenyang,PM2.5,3/25/2015 15:00,2015,3,25,15,76,g/m,1 Hr,Valid
Shenyang,PM2.5,3/25/2015 16:00,2015,3,25,16,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,3/25/2015 17:00,2015,3,25,17,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,3/25/2015 18:00,2015,3,25,18,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,3/25/2015 19:00,2015,3,25,19,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,3/25/2015 20:00,2015,3,25,20,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,3/25/2015 21:00,2015,3,25,21,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,3/25/2015 22:00,2015,3,25,22,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,3/25/2015 23:00,2015,3,25,23,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,3/26/2015 0:00,2015,3,26,0,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,3/26/2015 1:00,2015,3,26,1,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,3/26/2015 2:00,2015,3,26,2,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,3/26/2015 3:00,2015,3,26,3,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,3/26/2015 4:00,2015,3,26,4,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,3/26/2015 5:00,2015,3,26,5,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,3/26/2015 6:00,2015,3,26,6,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,3/26/2015 7:00,2015,3,26,7,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,3/26/2015 8:00,2015,3,26,8,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,3/26/2015 9:00,2015,3,26,9,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,3/26/2015 10:00,2015,3,26,10,-999,g/m,1 Hr,Missing
Shenyang,PM2.5,3/26/2015 11:00,2015,3,26,11,138,g/m,1 Hr,Valid
Shenyang,PM2.5,3/26/2015 12:00,2015,3,26,12,115,g/m,1 Hr,Valid
Shenyang,PM2.5,3/26/2015 13:00,2015,3,26,13,110,g/m,1 Hr,Valid
Shenyang,PM2.5,3/26/2015 14:00,2015,3,26,14,92,g/m,1 Hr,Valid
Shenyang,PM2.5,3/26/2015 15:00,2015,3,26,15,95,g/m,1 Hr,Valid
Shenyang,PM2.5,3/26/2015 16:00,2015,3,26,16,106,g/m,1 Hr,Valid
Shenyang,PM2.5,3/26/2015 17:00,2015,3,26,17,73,g/m,1 Hr,Valid
Shenyang,PM2.5,3/26/2015 18:00,2015,3,26,18,88,g/m,1 Hr,Valid
Shenyang,PM2.5,3/26/2015 19:00,2015,3,26,19,74,g/m,1 Hr,Valid
Shenyang,PM2.5,3/26/2015 20:00,2015,3,26,20,70,g/m,1 Hr,Valid
Shenyang,PM2.5,3/26/2015 21:00,2015,3,26,21,85,g/m,1 Hr,Valid
Shenyang,PM2.5,3/26/2015 22:00,2015,3,26,22,76,g/m,1 Hr,Valid
Shenyang,PM2.5,3/26/2015 23:00,2015,3,26,23,68,g/m,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 0:00,2015,3,27,0,74,g/m,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 1:00,2015,3,27,1,79,g/m,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 2:00,2015,3,27,2,87,g/m,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 3:00,2015,3,27,3,90,g/m,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 4:00,2015,3,27,4,94,g/m,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 5:00,2015,3,27,5,99,g/m,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 6:00,2015,3,27,6,94,g/m,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 7:00,2015,3,27,7,94,g/m,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 8:00,2015,3,27,8,99,g/m,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 9:00,2015,3,27,9,100,g/m,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 10:00,2015,3,27,10,83,g/m,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 11:00,2015,3,27,11,88,g/m,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 12:00,2015,3,27,12,100,g/m,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 13:00,2015,3,27,13,104,g/m,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 14:00,2015,3,27,14,103,g/m,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 15:00,2015,3,27,15,105,g/m,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 16:00,2015,3,27,16,110,g/m,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 17:00,2015,3,27,17,91,g/m,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 18:00,2015,3,27,18,88,g/m,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 19:00,2015,3,27,19,86,g/m,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 20:00,2015,3,27,20,132,g/m,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 21:00,2015,3,27,21,124,g/m,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 22:00,2015,3,27,22,101,g/m,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 23:00,2015,3,27,23,97,g/m,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 0:00,2015,3,28,0,92,g/m,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 1:00,2015,3,28,1,99,g/m,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 2:00,2015,3,28,2,94,g/m,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 3:00,2015,3,28,3,98,g/m,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 4:00,2015,3,28,4,99,g/m,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 5:00,2015,3,28,5,90,g/m,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 6:00,2015,3,28,6,84,g/m,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 7:00,2015,3,28,7,86,g/m,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 8:00,2015,3,28,8,87,g/m,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 9:00,2015,3,28,9,97,g/m,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 10:00,2015,3,28,10,99,g/m,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 11:00,2015,3,28,11,106,g/m,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 12:00,2015,3,28,12,98,g/m,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 13:00,2015,3,28,13,89,g/m,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 14:00,2015,3,28,14,86,g/m,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 15:00,2015,3,28,15,96,g/m,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 16:00,2015,3,28,16,102,g/m,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 17:00,2015,3,28,17,113,g/m,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 18:00,2015,3,28,18,121,g/m,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 19:00,2015,3,28,19,130,g/m,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 20:00,2015,3,28,20,136,g/m,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 21:00,2015,3,28,21,143,g/m,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 22:00,2015,3,28,22,144,g/m,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 23:00,2015,3,28,23,138,g/m,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 0:00,2015,3,29,0,138,g/m,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 1:00,2015,3,29,1,134,g/m,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 2:00,2015,3,29,2,137,g/m,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 3:00,2015,3,29,3,144,g/m,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 4:00,2015,3,29,4,153,g/m,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 5:00,2015,3,29,5,164,g/m,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 6:00,2015,3,29,6,192,g/m,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 7:00,2015,3,29,7,172,g/m,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 8:00,2015,3,29,8,200,g/m,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 9:00,2015,3,29,9,152,g/m,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 10:00,2015,3,29,10,117,g/m,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 11:00,2015,3,29,11,109,g/m,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 12:00,2015,3,29,12,165,g/m,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 13:00,2015,3,29,13,109,g/m,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 14:00,2015,3,29,14,114,g/m,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 15:00,2015,3,29,15,174,g/m,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 16:00,2015,3,29,16,145,g/m,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 17:00,2015,3,29,17,137,g/m,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 18:00,2015,3,29,18,128,g/m,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 19:00,2015,3,29,19,155,g/m,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 20:00,2015,3,29,20,151,g/m,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 21:00,2015,3,29,21,151,g/m,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 22:00,2015,3,29,22,160,g/m,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 23:00,2015,3,29,23,190,g/m,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 0:00,2015,3,30,0,169,g/m,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 1:00,2015,3,30,1,86,g/m,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 2:00,2015,3,30,2,76,g/m,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 3:00,2015,3,30,3,49,g/m,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 4:00,2015,3,30,4,56,g/m,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 5:00,2015,3,30,5,70,g/m,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 6:00,2015,3,30,6,85,g/m,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 7:00,2015,3,30,7,98,g/m,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 8:00,2015,3,30,8,113,g/m,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 9:00,2015,3,30,9,121,g/m,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 10:00,2015,3,30,10,105,g/m,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 11:00,2015,3,30,11,98,g/m,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 12:00,2015,3,30,12,98,g/m,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 13:00,2015,3,30,13,83,g/m,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 14:00,2015,3,30,14,91,g/m,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 15:00,2015,3,30,15,94,g/m,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 16:00,2015,3,30,16,92,g/m,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 17:00,2015,3,30,17,94,g/m,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 18:00,2015,3,30,18,85,g/m,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 19:00,2015,3,30,19,80,g/m,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 20:00,2015,3,30,20,80,g/m,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 21:00,2015,3,30,21,70,g/m,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 22:00,2015,3,30,22,77,g/m,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 23:00,2015,3,30,23,72,g/m,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 0:00,2015,3,31,0,73,g/m,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 1:00,2015,3,31,1,66,g/m,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 2:00,2015,3,31,2,85,g/m,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 3:00,2015,3,31,3,91,g/m,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 4:00,2015,3,31,4,99,g/m,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 5:00,2015,3,31,5,93,g/m,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 6:00,2015,3,31,6,93,g/m,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 7:00,2015,3,31,7,99,g/m,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 8:00,2015,3,31,8,91,g/m,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 9:00,2015,3,31,9,112,g/m,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 10:00,2015,3,31,10,100,g/m,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 11:00,2015,3,31,11,41,g/m,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 12:00,2015,3,31,12,36,g/m,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 13:00,2015,3,31,13,41,g/m,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 14:00,2015,3,31,14,51,g/m,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 15:00,2015,3,31,15,64,g/m,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 16:00,2015,3,31,16,62,g/m,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 17:00,2015,3,31,17,53,g/m,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 18:00,2015,3,31,18,59,g/m,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 19:00,2015,3,31,19,66,g/m,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 20:00,2015,3,31,20,42,g/m,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 21:00,2015,3,31,21,33,g/m,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 22:00,2015,3,31,22,33,g/m,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 23:00,2015,3,31,23,45,g/m,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 0:00,2015,4,1,0,56,g/m,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 1:00,2015,4,1,1,55,g/m,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 2:00,2015,4,1,2,64,g/m,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 3:00,2015,4,1,3,65,g/m,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 4:00,2015,4,1,4,69,g/m,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 5:00,2015,4,1,5,67,g/m,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 6:00,2015,4,1,6,76,g/m,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 7:00,2015,4,1,7,80,g/m,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 8:00,2015,4,1,8,64,g/m,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 9:00,2015,4,1,9,47,g/m,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 10:00,2015,4,1,10,37,g/m,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 11:00,2015,4,1,11,31,g/m,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 12:00,2015,4,1,12,31,g/m,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 13:00,2015,4,1,13,22,g/m,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 14:00,2015,4,1,14,29,g/m,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 15:00,2015,4,1,15,32,g/m,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 16:00,2015,4,1,16,40,g/m,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 17:00,2015,4,1,17,52,g/m,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 18:00,2015,4,1,18,54,g/m,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 19:00,2015,4,1,19,56,g/m,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 20:00,2015,4,1,20,81,g/m,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 21:00,2015,4,1,21,79,g/m,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 22:00,2015,4,1,22,86,g/m,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 23:00,2015,4,1,23,97,g/m,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 0:00,2015,4,2,0,97,g/m,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 1:00,2015,4,2,1,103,g/m,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 2:00,2015,4,2,2,102,g/m,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 3:00,2015,4,2,3,111,g/m,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 4:00,2015,4,2,4,92,g/m,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 5:00,2015,4,2,5,98,g/m,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 6:00,2015,4,2,6,93,g/m,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 7:00,2015,4,2,7,105,g/m,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 8:00,2015,4,2,8,131,g/m,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 9:00,2015,4,2,9,143,g/m,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 10:00,2015,4,2,10,139,g/m,1 Hr,Valid
