Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shenyang,PM2.5,1/1/2017 0:00,2017,1,1,0,120,g/m,1 Hr,Valid
Shenyang,PM2.5,1/1/2017 1:00,2017,1,1,1,121,g/m,1 Hr,Valid
Shenyang,PM2.5,1/1/2017 2:00,2017,1,1,2,127,g/m,1 Hr,Valid
Shenyang,PM2.5,1/1/2017 3:00,2017,1,1,3,128,g/m,1 Hr,Valid
Shenyang,PM2.5,1/1/2017 4:00,2017,1,1,4,135,g/m,1 Hr,Valid
Shenyang,PM2.5,1/1/2017 5:00,2017,1,1,5,133,g/m,1 Hr,Valid
Shenyang,PM2.5,1/1/2017 6:00,2017,1,1,6,141,g/m,1 Hr,Valid
Shenyang,PM2.5,1/1/2017 7:00,2017,1,1,7,143,g/m,1 Hr,Valid
Shenyang,PM2.5,1/1/2017 8:00,2017,1,1,8,158,g/m,1 Hr,Valid
Shenyang,PM2.5,1/1/2017 9:00,2017,1,1,9,162,g/m,1 Hr,Valid
Shenyang,PM2.5,1/1/2017 10:00,2017,1,1,10,176,g/m,1 Hr,Valid
Shenyang,PM2.5,1/1/2017 11:00,2017,1,1,11,184,g/m,1 Hr,Valid
Shenyang,PM2.5,1/1/2017 12:00,2017,1,1,12,199,g/m,1 Hr,Valid
Shenyang,PM2.5,1/1/2017 13:00,2017,1,1,13,202,g/m,1 Hr,Valid
Shenyang,PM2.5,1/1/2017 14:00,2017,1,1,14,221,g/m,1 Hr,Valid
Shenyang,PM2.5,1/1/2017 15:00,2017,1,1,15,223,g/m,1 Hr,Valid
Shenyang,PM2.5,1/1/2017 16:00,2017,1,1,16,238,g/m,1 Hr,Valid
Shenyang,PM2.5,1/1/2017 17:00,2017,1,1,17,235,g/m,1 Hr,Valid
Shenyang,PM2.5,1/1/2017 18:00,2017,1,1,18,253,g/m,1 Hr,Valid
Shenyang,PM2.5,1/1/2017 19:00,2017,1,1,19,255,g/m,1 Hr,Valid
Shenyang,PM2.5,1/1/2017 20:00,2017,1,1,20,258,g/m,1 Hr,Valid
Shenyang,PM2.5,1/1/2017 21:00,2017,1,1,21,267,g/m,1 Hr,Valid
Shenyang,PM2.5,1/1/2017 22:00,2017,1,1,22,263,g/m,1 Hr,Valid
Shenyang,PM2.5,1/1/2017 23:00,2017,1,1,23,273,g/m,1 Hr,Valid
Shenyang,PM2.5,1/2/2017 0:00,2017,1,2,0,265,g/m,1 Hr,Valid
Shenyang,PM2.5,1/2/2017 1:00,2017,1,2,1,250,g/m,1 Hr,Valid
Shenyang,PM2.5,1/2/2017 2:00,2017,1,2,2,247,g/m,1 Hr,Valid
Shenyang,PM2.5,1/2/2017 3:00,2017,1,2,3,233,g/m,1 Hr,Valid
Shenyang,PM2.5,1/2/2017 4:00,2017,1,2,4,220,g/m,1 Hr,Valid
Shenyang,PM2.5,1/2/2017 5:00,2017,1,2,5,194,g/m,1 Hr,Valid
Shenyang,PM2.5,1/2/2017 6:00,2017,1,2,6,154,g/m,1 Hr,Valid
Shenyang,PM2.5,1/2/2017 7:00,2017,1,2,7,130,g/m,1 Hr,Valid
Shenyang,PM2.5,1/2/2017 8:00,2017,1,2,8,124,g/m,1 Hr,Valid
Shenyang,PM2.5,1/2/2017 9:00,2017,1,2,9,109,g/m,1 Hr,Valid
Shenyang,PM2.5,1/2/2017 10:00,2017,1,2,10,115,g/m,1 Hr,Valid
Shenyang,PM2.5,1/2/2017 11:00,2017,1,2,11,44,g/m,1 Hr,Valid
Shenyang,PM2.5,1/2/2017 12:00,2017,1,2,12,44,g/m,1 Hr,Valid
Shenyang,PM2.5,1/2/2017 13:00,2017,1,2,13,17,g/m,1 Hr,Valid
Shenyang,PM2.5,1/2/2017 14:00,2017,1,2,14,17,g/m,1 Hr,Valid
Shenyang,PM2.5,1/2/2017 15:00,2017,1,2,15,21,g/m,1 Hr,Valid
Shenyang,PM2.5,1/2/2017 16:00,2017,1,2,16,26,g/m,1 Hr,Valid
Shenyang,PM2.5,1/2/2017 17:00,2017,1,2,17,31,g/m,1 Hr,Valid
Shenyang,PM2.5,1/2/2017 18:00,2017,1,2,18,32,g/m,1 Hr,Valid
Shenyang,PM2.5,1/2/2017 19:00,2017,1,2,19,47,g/m,1 Hr,Valid
Shenyang,PM2.5,1/2/2017 20:00,2017,1,2,20,58,g/m,1 Hr,Valid
Shenyang,PM2.5,1/2/2017 21:00,2017,1,2,21,64,g/m,1 Hr,Valid
Shenyang,PM2.5,1/2/2017 22:00,2017,1,2,22,53,g/m,1 Hr,Valid
Shenyang,PM2.5,1/2/2017 23:00,2017,1,2,23,55,g/m,1 Hr,Valid
Shenyang,PM2.5,1/3/2017 0:00,2017,1,3,0,38,g/m,1 Hr,Valid
Shenyang,PM2.5,1/3/2017 1:00,2017,1,3,1,42,g/m,1 Hr,Valid
Shenyang,PM2.5,1/3/2017 2:00,2017,1,3,2,52,g/m,1 Hr,Valid
Shenyang,PM2.5,1/3/2017 3:00,2017,1,3,3,78,g/m,1 Hr,Valid
Shenyang,PM2.5,1/3/2017 4:00,2017,1,3,4,90,g/m,1 Hr,Valid
Shenyang,PM2.5,1/3/2017 5:00,2017,1,3,5,106,g/m,1 Hr,Valid
Shenyang,PM2.5,1/3/2017 6:00,2017,1,3,6,98,g/m,1 Hr,Valid
Shenyang,PM2.5,1/3/2017 7:00,2017,1,3,7,117,g/m,1 Hr,Valid
Shenyang,PM2.5,1/3/2017 8:00,2017,1,3,8,107,g/m,1 Hr,Valid
Shenyang,PM2.5,1/3/2017 9:00,2017,1,3,9,124,g/m,1 Hr,Valid
Shenyang,PM2.5,1/3/2017 10:00,2017,1,3,10,96,g/m,1 Hr,Valid
Shenyang,PM2.5,1/3/2017 11:00,2017,1,3,11,112,g/m,1 Hr,Valid
Shenyang,PM2.5,1/3/2017 12:00,2017,1,3,12,129,g/m,1 Hr,Valid
Shenyang,PM2.5,1/3/2017 13:00,2017,1,3,13,132,g/m,1 Hr,Valid
Shenyang,PM2.5,1/3/2017 14:00,2017,1,3,14,126,g/m,1 Hr,Valid
Shenyang,PM2.5,1/3/2017 15:00,2017,1,3,15,136,g/m,1 Hr,Valid
Shenyang,PM2.5,1/3/2017 16:00,2017,1,3,16,147,g/m,1 Hr,Valid
Shenyang,PM2.5,1/3/2017 17:00,2017,1,3,17,166,g/m,1 Hr,Valid
Shenyang,PM2.5,1/3/2017 18:00,2017,1,3,18,180,g/m,1 Hr,Valid
Shenyang,PM2.5,1/3/2017 19:00,2017,1,3,19,194,g/m,1 Hr,Valid
Shenyang,PM2.5,1/3/2017 20:00,2017,1,3,20,207,g/m,1 Hr,Valid
Shenyang,PM2.5,1/3/2017 21:00,2017,1,3,21,218,g/m,1 Hr,Valid
Shenyang,PM2.5,1/3/2017 22:00,2017,1,3,22,226,g/m,1 Hr,Valid
Shenyang,PM2.5,1/3/2017 23:00,2017,1,3,23,253,g/m,1 Hr,Valid
Shenyang,PM2.5,1/4/2017 0:00,2017,1,4,0,239,g/m,1 Hr,Valid
Shenyang,PM2.5,1/4/2017 1:00,2017,1,4,1,243,g/m,1 Hr,Valid
Shenyang,PM2.5,1/4/2017 2:00,2017,1,4,2,271,g/m,1 Hr,Valid
Shenyang,PM2.5,1/4/2017 3:00,2017,1,4,3,235,g/m,1 Hr,Valid
Shenyang,PM2.5,1/4/2017 4:00,2017,1,4,4,204,g/m,1 Hr,Valid
Shenyang,PM2.5,1/4/2017 5:00,2017,1,4,5,174,g/m,1 Hr,Valid
Shenyang,PM2.5,1/4/2017 6:00,2017,1,4,6,187,g/m,1 Hr,Valid
Shenyang,PM2.5,1/4/2017 7:00,2017,1,4,7,185,g/m,1 Hr,Valid
Shenyang,PM2.5,1/4/2017 8:00,2017,1,4,8,229,g/m,1 Hr,Valid
Shenyang,PM2.5,1/4/2017 9:00,2017,1,4,9,198,g/m,1 Hr,Valid
Shenyang,PM2.5,1/4/2017 10:00,2017,1,4,10,225,g/m,1 Hr,Valid
Shenyang,PM2.5,1/4/2017 11:00,2017,1,4,11,274,g/m,1 Hr,Valid
Shenyang,PM2.5,1/4/2017 12:00,2017,1,4,12,217,g/m,1 Hr,Valid
Shenyang,PM2.5,1/4/2017 13:00,2017,1,4,13,165,g/m,1 Hr,Valid
Shenyang,PM2.5,1/4/2017 14:00,2017,1,4,14,144,g/m,1 Hr,Valid
Shenyang,PM2.5,1/4/2017 15:00,2017,1,4,15,49,g/m,1 Hr,Valid
Shenyang,PM2.5,1/4/2017 16:00,2017,1,4,16,23,g/m,1 Hr,Valid
Shenyang,PM2.5,1/4/2017 17:00,2017,1,4,17,35,g/m,1 Hr,Valid
Shenyang,PM2.5,1/4/2017 18:00,2017,1,4,18,52,g/m,1 Hr,Valid
Shenyang,PM2.5,1/4/2017 19:00,2017,1,4,19,52,g/m,1 Hr,Valid
Shenyang,PM2.5,1/4/2017 20:00,2017,1,4,20,84,g/m,1 Hr,Valid
Shenyang,PM2.5,1/4/2017 21:00,2017,1,4,21,52,g/m,1 Hr,Valid
Shenyang,PM2.5,1/4/2017 22:00,2017,1,4,22,41,g/m,1 Hr,Valid
Shenyang,PM2.5,1/4/2017 23:00,2017,1,4,23,56,g/m,1 Hr,Valid
Shenyang,PM2.5,1/5/2017 0:00,2017,1,5,0,64,g/m,1 Hr,Valid
Shenyang,PM2.5,1/5/2017 1:00,2017,1,5,1,67,g/m,1 Hr,Valid
Shenyang,PM2.5,1/5/2017 2:00,2017,1,5,2,63,g/m,1 Hr,Valid
Shenyang,PM2.5,1/5/2017 3:00,2017,1,5,3,85,g/m,1 Hr,Valid
Shenyang,PM2.5,1/5/2017 4:00,2017,1,5,4,76,g/m,1 Hr,Valid
Shenyang,PM2.5,1/5/2017 5:00,2017,1,5,5,69,g/m,1 Hr,Valid
Shenyang,PM2.5,1/5/2017 6:00,2017,1,5,6,53,g/m,1 Hr,Valid
Shenyang,PM2.5,1/5/2017 7:00,2017,1,5,7,51,g/m,1 Hr,Valid
Shenyang,PM2.5,1/5/2017 8:00,2017,1,5,8,66,g/m,1 Hr,Valid
Shenyang,PM2.5,1/5/2017 9:00,2017,1,5,9,76,g/m,1 Hr,Valid
Shenyang,PM2.5,1/5/2017 10:00,2017,1,5,10,72,g/m,1 Hr,Valid
Shenyang,PM2.5,1/5/2017 11:00,2017,1,5,11,69,g/m,1 Hr,Valid
Shenyang,PM2.5,1/5/2017 12:00,2017,1,5,12,80,g/m,1 Hr,Valid
Shenyang,PM2.5,1/5/2017 13:00,2017,1,5,13,99,g/m,1 Hr,Valid
Shenyang,PM2.5,1/5/2017 14:00,2017,1,5,14,72,g/m,1 Hr,Valid
Shenyang,PM2.5,1/5/2017 15:00,2017,1,5,15,73,g/m,1 Hr,Valid
Shenyang,PM2.5,1/5/2017 16:00,2017,1,5,16,62,g/m,1 Hr,Valid
Shenyang,PM2.5,1/5/2017 17:00,2017,1,5,17,59,g/m,1 Hr,Valid
Shenyang,PM2.5,1/5/2017 18:00,2017,1,5,18,71,g/m,1 Hr,Valid
Shenyang,PM2.5,1/5/2017 19:00,2017,1,5,19,92,g/m,1 Hr,Valid
Shenyang,PM2.5,1/5/2017 20:00,2017,1,5,20,108,g/m,1 Hr,Valid
Shenyang,PM2.5,1/5/2017 21:00,2017,1,5,21,135,g/m,1 Hr,Valid
Shenyang,PM2.5,1/5/2017 22:00,2017,1,5,22,100,g/m,1 Hr,Valid
Shenyang,PM2.5,1/5/2017 23:00,2017,1,5,23,130,g/m,1 Hr,Valid
Shenyang,PM2.5,1/6/2017 0:00,2017,1,6,0,145,g/m,1 Hr,Valid
Shenyang,PM2.5,1/6/2017 1:00,2017,1,6,1,163,g/m,1 Hr,Valid
Shenyang,PM2.5,1/6/2017 2:00,2017,1,6,2,129,g/m,1 Hr,Valid
Shenyang,PM2.5,1/6/2017 3:00,2017,1,6,3,138,g/m,1 Hr,Valid
Shenyang,PM2.5,1/6/2017 4:00,2017,1,6,4,125,g/m,1 Hr,Valid
Shenyang,PM2.5,1/6/2017 5:00,2017,1,6,5,130,g/m,1 Hr,Valid
Shenyang,PM2.5,1/6/2017 6:00,2017,1,6,6,129,g/m,1 Hr,Valid
Shenyang,PM2.5,1/6/2017 7:00,2017,1,6,7,171,g/m,1 Hr,Valid
Shenyang,PM2.5,1/6/2017 8:00,2017,1,6,8,148,g/m,1 Hr,Valid
Shenyang,PM2.5,1/6/2017 9:00,2017,1,6,9,153,g/m,1 Hr,Valid
Shenyang,PM2.5,1/6/2017 10:00,2017,1,6,10,160,g/m,1 Hr,Valid
Shenyang,PM2.5,1/6/2017 11:00,2017,1,6,11,175,g/m,1 Hr,Valid
Shenyang,PM2.5,1/6/2017 12:00,2017,1,6,12,127,g/m,1 Hr,Valid
Shenyang,PM2.5,1/6/2017 13:00,2017,1,6,13,100,g/m,1 Hr,Valid
Shenyang,PM2.5,1/6/2017 14:00,2017,1,6,14,75,g/m,1 Hr,Valid
Shenyang,PM2.5,1/6/2017 15:00,2017,1,6,15,91,g/m,1 Hr,Valid
Shenyang,PM2.5,1/6/2017 16:00,2017,1,6,16,97,g/m,1 Hr,Valid
Shenyang,PM2.5,1/6/2017 17:00,2017,1,6,17,124,g/m,1 Hr,Valid
Shenyang,PM2.5,1/6/2017 18:00,2017,1,6,18,137,g/m,1 Hr,Valid
Shenyang,PM2.5,1/6/2017 19:00,2017,1,6,19,97,g/m,1 Hr,Valid
Shenyang,PM2.5,1/6/2017 20:00,2017,1,6,20,69,g/m,1 Hr,Valid
Shenyang,PM2.5,1/6/2017 21:00,2017,1,6,21,82,g/m,1 Hr,Valid
Shenyang,PM2.5,1/6/2017 22:00,2017,1,6,22,93,g/m,1 Hr,Valid
Shenyang,PM2.5,1/6/2017 23:00,2017,1,6,23,106,g/m,1 Hr,Valid
Shenyang,PM2.5,1/7/2017 0:00,2017,1,7,0,134,g/m,1 Hr,Valid
Shenyang,PM2.5,1/7/2017 1:00,2017,1,7,1,134,g/m,1 Hr,Valid
Shenyang,PM2.5,1/7/2017 2:00,2017,1,7,2,179,g/m,1 Hr,Valid
Shenyang,PM2.5,1/7/2017 3:00,2017,1,7,3,200,g/m,1 Hr,Valid
Shenyang,PM2.5,1/7/2017 4:00,2017,1,7,4,196,g/m,1 Hr,Valid
Shenyang,PM2.5,1/7/2017 5:00,2017,1,7,5,190,g/m,1 Hr,Valid
Shenyang,PM2.5,1/7/2017 6:00,2017,1,7,6,207,g/m,1 Hr,Valid
Shenyang,PM2.5,1/7/2017 7:00,2017,1,7,7,222,g/m,1 Hr,Valid
Shenyang,PM2.5,1/7/2017 8:00,2017,1,7,8,168,g/m,1 Hr,Valid
Shenyang,PM2.5,1/7/2017 9:00,2017,1,7,9,123,g/m,1 Hr,Valid
Shenyang,PM2.5,1/7/2017 10:00,2017,1,7,10,141,g/m,1 Hr,Valid
Shenyang,PM2.5,1/7/2017 11:00,2017,1,7,11,237,g/m,1 Hr,Valid
Shenyang,PM2.5,1/7/2017 12:00,2017,1,7,12,177,g/m,1 Hr,Valid
Shenyang,PM2.5,1/7/2017 13:00,2017,1,7,13,205,g/m,1 Hr,Valid
Shenyang,PM2.5,1/7/2017 14:00,2017,1,7,14,239,g/m,1 Hr,Valid
Shenyang,PM2.5,1/7/2017 15:00,2017,1,7,15,214,g/m,1 Hr,Valid
Shenyang,PM2.5,1/7/2017 16:00,2017,1,7,16,209,g/m,1 Hr,Valid
Shenyang,PM2.5,1/7/2017 17:00,2017,1,7,17,223,g/m,1 Hr,Valid
Shenyang,PM2.5,1/7/2017 18:00,2017,1,7,18,231,g/m,1 Hr,Valid
Shenyang,PM2.5,1/7/2017 19:00,2017,1,7,19,216,g/m,1 Hr,Valid
Shenyang,PM2.5,1/7/2017 20:00,2017,1,7,20,217,g/m,1 Hr,Valid
Shenyang,PM2.5,1/7/2017 21:00,2017,1,7,21,219,g/m,1 Hr,Valid
Shenyang,PM2.5,1/7/2017 22:00,2017,1,7,22,224,g/m,1 Hr,Valid
Shenyang,PM2.5,1/7/2017 23:00,2017,1,7,23,233,g/m,1 Hr,Valid
Shenyang,PM2.5,1/8/2017 0:00,2017,1,8,0,236,g/m,1 Hr,Valid
Shenyang,PM2.5,1/8/2017 1:00,2017,1,8,1,232,g/m,1 Hr,Valid
Shenyang,PM2.5,1/8/2017 2:00,2017,1,8,2,238,g/m,1 Hr,Valid
Shenyang,PM2.5,1/8/2017 3:00,2017,1,8,3,254,g/m,1 Hr,Valid
Shenyang,PM2.5,1/8/2017 4:00,2017,1,8,4,239,g/m,1 Hr,Valid
Shenyang,PM2.5,1/8/2017 5:00,2017,1,8,5,240,g/m,1 Hr,Valid
Shenyang,PM2.5,1/8/2017 6:00,2017,1,8,6,206,g/m,1 Hr,Valid
Shenyang,PM2.5,1/8/2017 7:00,2017,1,8,7,208,g/m,1 Hr,Valid
Shenyang,PM2.5,1/8/2017 8:00,2017,1,8,8,215,g/m,1 Hr,Valid
Shenyang,PM2.5,1/8/2017 9:00,2017,1,8,9,210,g/m,1 Hr,Valid
Shenyang,PM2.5,1/8/2017 10:00,2017,1,8,10,211,g/m,1 Hr,Valid
Shenyang,PM2.5,1/8/2017 11:00,2017,1,8,11,236,g/m,1 Hr,Valid
Shenyang,PM2.5,1/8/2017 12:00,2017,1,8,12,229,g/m,1 Hr,Valid
Shenyang,PM2.5,1/8/2017 13:00,2017,1,8,13,250,g/m,1 Hr,Valid
Shenyang,PM2.5,1/8/2017 14:00,2017,1,8,14,241,g/m,1 Hr,Valid
Shenyang,PM2.5,1/8/2017 15:00,2017,1,8,15,205,g/m,1 Hr,Valid
Shenyang,PM2.5,1/8/2017 16:00,2017,1,8,16,205,g/m,1 Hr,Valid
Shenyang,PM2.5,1/8/2017 17:00,2017,1,8,17,198,g/m,1 Hr,Valid
Shenyang,PM2.5,1/8/2017 18:00,2017,1,8,18,210,g/m,1 Hr,Valid
Shenyang,PM2.5,1/8/2017 19:00,2017,1,8,19,234,g/m,1 Hr,Valid
Shenyang,PM2.5,1/8/2017 20:00,2017,1,8,20,272,g/m,1 Hr,Valid
Shenyang,PM2.5,1/8/2017 21:00,2017,1,8,21,233,g/m,1 Hr,Valid
Shenyang,PM2.5,1/8/2017 22:00,2017,1,8,22,205,g/m,1 Hr,Valid
Shenyang,PM2.5,1/8/2017 23:00,2017,1,8,23,199,g/m,1 Hr,Valid
Shenyang,PM2.5,1/9/2017 0:00,2017,1,9,0,176,g/m,1 Hr,Valid
Shenyang,PM2.5,1/9/2017 1:00,2017,1,9,1,118,g/m,1 Hr,Valid
Shenyang,PM2.5,1/9/2017 2:00,2017,1,9,2,46,g/m,1 Hr,Valid
Shenyang,PM2.5,1/9/2017 3:00,2017,1,9,3,28,g/m,1 Hr,Valid
Shenyang,PM2.5,1/9/2017 4:00,2017,1,9,4,15,g/m,1 Hr,Valid
Shenyang,PM2.5,1/9/2017 5:00,2017,1,9,5,14,g/m,1 Hr,Valid
Shenyang,PM2.5,1/9/2017 6:00,2017,1,9,6,20,g/m,1 Hr,Valid
Shenyang,PM2.5,1/9/2017 7:00,2017,1,9,7,14,g/m,1 Hr,Valid
Shenyang,PM2.5,1/9/2017 8:00,2017,1,9,8,15,g/m,1 Hr,Valid
Shenyang,PM2.5,1/9/2017 9:00,2017,1,9,9,16,g/m,1 Hr,Valid
Shenyang,PM2.5,1/9/2017 10:00,2017,1,9,10,17,g/m,1 Hr,Valid
Shenyang,PM2.5,1/9/2017 11:00,2017,1,9,11,15,g/m,1 Hr,Valid
Shenyang,PM2.5,1/9/2017 12:00,2017,1,9,12,15,g/m,1 Hr,Valid
Shenyang,PM2.5,1/9/2017 13:00,2017,1,9,13,17,g/m,1 Hr,Valid
Shenyang,PM2.5,1/9/2017 14:00,2017,1,9,14,25,g/m,1 Hr,Valid
Shenyang,PM2.5,1/9/2017 15:00,2017,1,9,15,12,g/m,1 Hr,Valid
Shenyang,PM2.5,1/9/2017 16:00,2017,1,9,16,28,g/m,1 Hr,Valid
Shenyang,PM2.5,1/9/2017 17:00,2017,1,9,17,22,g/m,1 Hr,Valid
Shenyang,PM2.5,1/9/2017 18:00,2017,1,9,18,34,g/m,1 Hr,Valid
Shenyang,PM2.5,1/9/2017 19:00,2017,1,9,19,34,g/m,1 Hr,Valid
Shenyang,PM2.5,1/9/2017 20:00,2017,1,9,20,31,g/m,1 Hr,Valid
Shenyang,PM2.5,1/9/2017 21:00,2017,1,9,21,42,g/m,1 Hr,Valid
Shenyang,PM2.5,1/9/2017 22:00,2017,1,9,22,50,g/m,1 Hr,Valid
Shenyang,PM2.5,1/9/2017 23:00,2017,1,9,23,47,g/m,1 Hr,Valid
Shenyang,PM2.5,1/10/2017 0:00,2017,1,10,0,68,g/m,1 Hr,Valid
Shenyang,PM2.5,1/10/2017 1:00,2017,1,10,1,70,g/m,1 Hr,Valid
Shenyang,PM2.5,1/10/2017 2:00,2017,1,10,2,43,g/m,1 Hr,Valid
Shenyang,PM2.5,1/10/2017 3:00,2017,1,10,3,19,g/m,1 Hr,Valid
Shenyang,PM2.5,1/10/2017 4:00,2017,1,10,4,11,g/m,1 Hr,Valid
Shenyang,PM2.5,1/10/2017 5:00,2017,1,10,5,11,g/m,1 Hr,Valid
Shenyang,PM2.5,1/10/2017 6:00,2017,1,10,6,13,g/m,1 Hr,Valid
Shenyang,PM2.5,1/10/2017 7:00,2017,1,10,7,12,g/m,1 Hr,Valid
Shenyang,PM2.5,1/10/2017 8:00,2017,1,10,8,16,g/m,1 Hr,Valid
Shenyang,PM2.5,1/10/2017 9:00,2017,1,10,9,23,g/m,1 Hr,Valid
Shenyang,PM2.5,1/10/2017 10:00,2017,1,10,10,14,g/m,1 Hr,Valid
Shenyang,PM2.5,1/10/2017 11:00,2017,1,10,11,17,g/m,1 Hr,Valid
Shenyang,PM2.5,1/10/2017 12:00,2017,1,10,12,12,g/m,1 Hr,Valid
Shenyang,PM2.5,1/10/2017 13:00,2017,1,10,13,16,g/m,1 Hr,Valid
Shenyang,PM2.5,1/10/2017 14:00,2017,1,10,14,3,g/m,1 Hr,Valid
Shenyang,PM2.5,1/10/2017 15:00,2017,1,10,15,22,g/m,1 Hr,Valid
Shenyang,PM2.5,1/10/2017 16:00,2017,1,10,16,19,g/m,1 Hr,Valid
Shenyang,PM2.5,1/10/2017 17:00,2017,1,10,17,28,g/m,1 Hr,Valid
Shenyang,PM2.5,1/10/2017 18:00,2017,1,10,18,28,g/m,1 Hr,Valid
Shenyang,PM2.5,1/10/2017 19:00,2017,1,10,19,42,g/m,1 Hr,Valid
Shenyang,PM2.5,1/10/2017 20:00,2017,1,10,20,53,g/m,1 Hr,Valid
Shenyang,PM2.5,1/10/2017 21:00,2017,1,10,21,57,g/m,1 Hr,Valid
Shenyang,PM2.5,1/10/2017 22:00,2017,1,10,22,70,g/m,1 Hr,Valid
Shenyang,PM2.5,1/10/2017 23:00,2017,1,10,23,78,g/m,1 Hr,Valid
Shenyang,PM2.5,1/11/2017 0:00,2017,1,11,0,81,g/m,1 Hr,Valid
Shenyang,PM2.5,1/11/2017 1:00,2017,1,11,1,87,g/m,1 Hr,Valid
Shenyang,PM2.5,1/11/2017 2:00,2017,1,11,2,26,g/m,1 Hr,Valid
Shenyang,PM2.5,1/11/2017 3:00,2017,1,11,3,20,g/m,1 Hr,Valid
Shenyang,PM2.5,1/11/2017 4:00,2017,1,11,4,23,g/m,1 Hr,Valid
Shenyang,PM2.5,1/11/2017 5:00,2017,1,11,5,19,g/m,1 Hr,Valid
Shenyang,PM2.5,1/11/2017 6:00,2017,1,11,6,12,g/m,1 Hr,Valid
Shenyang,PM2.5,1/11/2017 7:00,2017,1,11,7,143,g/m,1 Hr,Valid
Shenyang,PM2.5,1/11/2017 8:00,2017,1,11,8,116,g/m,1 Hr,Valid
Shenyang,PM2.5,1/11/2017 9:00,2017,1,11,9,104,g/m,1 Hr,Valid
Shenyang,PM2.5,1/11/2017 10:00,2017,1,11,10,100,g/m,1 Hr,Valid
Shenyang,PM2.5,1/11/2017 11:00,2017,1,11,11,66,g/m,1 Hr,Valid
Shenyang,PM2.5,1/11/2017 12:00,2017,1,11,12,33,g/m,1 Hr,Valid
Shenyang,PM2.5,1/11/2017 13:00,2017,1,11,13,43,g/m,1 Hr,Valid
Shenyang,PM2.5,1/11/2017 14:00,2017,1,11,14,37,g/m,1 Hr,Valid
Shenyang,PM2.5,1/11/2017 15:00,2017,1,11,15,43,g/m,1 Hr,Valid
Shenyang,PM2.5,1/11/2017 16:00,2017,1,11,16,40,g/m,1 Hr,Valid
Shenyang,PM2.5,1/11/2017 17:00,2017,1,11,17,48,g/m,1 Hr,Valid
Shenyang,PM2.5,1/11/2017 18:00,2017,1,11,18,51,g/m,1 Hr,Valid
Shenyang,PM2.5,1/11/2017 19:00,2017,1,11,19,64,g/m,1 Hr,Valid
Shenyang,PM2.5,1/11/2017 20:00,2017,1,11,20,82,g/m,1 Hr,Valid
Shenyang,PM2.5,1/11/2017 21:00,2017,1,11,21,77,g/m,1 Hr,Valid
Shenyang,PM2.5,1/11/2017 22:00,2017,1,11,22,104,g/m,1 Hr,Valid
Shenyang,PM2.5,1/11/2017 23:00,2017,1,11,23,114,g/m,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 0:00,2017,1,12,0,102,g/m,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 1:00,2017,1,12,1,75,g/m,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 2:00,2017,1,12,2,52,g/m,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 3:00,2017,1,12,3,27,g/m,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 4:00,2017,1,12,4,8,g/m,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 5:00,2017,1,12,5,25,g/m,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 6:00,2017,1,12,6,30,g/m,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 7:00,2017,1,12,7,24,g/m,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 8:00,2017,1,12,8,19,g/m,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 9:00,2017,1,12,9,19,g/m,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 10:00,2017,1,12,10,23,g/m,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 11:00,2017,1,12,11,18,g/m,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 12:00,2017,1,12,12,26,g/m,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 13:00,2017,1,12,13,15,g/m,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 14:00,2017,1,12,14,13,g/m,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 15:00,2017,1,12,15,16,g/m,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 16:00,2017,1,12,16,19,g/m,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 17:00,2017,1,12,17,29,g/m,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 18:00,2017,1,12,18,38,g/m,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 19:00,2017,1,12,19,49,g/m,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 20:00,2017,1,12,20,44,g/m,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 21:00,2017,1,12,21,55,g/m,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 22:00,2017,1,12,22,55,g/m,1 Hr,Valid
Shenyang,PM2.5,1/12/2017 23:00,2017,1,12,23,59,g/m,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 0:00,2017,1,13,0,51,g/m,1 Hr,Valid
Shenyang,PM2.5,1/13/2017 1:00,2017,1,13,1,54,g/m,1 Hr,Valid
