GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
0400000US12,12,Florida,521272,3085,238708,1917,12306,529,15719,846,13588,796,8851,430,6885,501,17788,645,19247,556,18673,591,39835,708,33781,590,25619,472,17366,497,7363,426,1687,241,282564,1913,13226,494,15378,771,14716,775,8601,379,5900,419,17846,618,20734,528,23176,551,48363,692,42264,643,36140,493,23201,432,9792,447,3227,369
0400000US13,13,Georgia,373983,2355,180215,1518,11838,488,12656,663,12435,661,7046,355,5766,343,14250,506,14713,485,15489,312,31871,634,24721,436,16560,342,8780,247,3537,220,553,166,193768,1302,11210,406,12570,614,12732,693,6792,235,5139,364,12711,417,15440,378,17237,419,37331,530,27297,380,19729,373,10396,322,4149,310,1035,199
0400000US15,15,Hawaii,537363,4043,249990,2275,9689,562,10522,642,12295,630,7861,370,4928,271,14963,580,14736,541,14328,542,31647,652,37424,619,39040,594,27841,371,15921,460,8795,467,287373,2440,9817,598,9584,525,11188,615,7676,422,4484,342,13189,481,15441,487,16364,486,36944,891,43703,592,45221,549,33421,413,22710,680,17631,613
0400000US16,16,Idaho,21630,1043,9434,688,483,167,596,185,571,156,434,151,172,63,985,320,906,194,1067,176,1435,183,1166,167,879,155,493,117,198,96,49,37,12196,558,466,169,701,166,873,240,489,133,465,155,835,178,878,196,1130,182,2191,199,1692,219,1206,175,761,139,409,105,100,55
0400000US17,17,Illinois,655799,2676,316062,1466,19807,492,20304,750,18262,796,11204,309,8560,326,23707,597,28071,568,29808,373,53662,568,39259,365,32005,321,21216,283,8380,324,1817,256,339737,1748,18098,547,19709,791,19241,693,10855,334,7651,272,23655,375,28936,410,32298,404,58261,583,44285,447,38338,313,24285,337,10614,292,3511,263
0400000US18,18,Indiana,130232,1687,63313,999,4393,351,4416,402,3589,379,2214,248,3205,242,9063,351,5876,327,6228,306,10024,403,7075,401,4018,202,2412,204,690,113,110,73,66919,1024,3918,320,4538,485,4663,447,2370,253,3040,341,7058,329,5937,252,6460,322,11130,407,7989,376,5381,250,3031,197,1078,186,326,110
0400000US19,19,Iowa,66570,1199,33046,818,2406,233,2682,271,2065,288,1298,199,1580,258,4646,503,3394,265,2901,250,5291,337,3502,263,1821,165,926,108,460,122,74,51,33524,740,2068,198,2310,313,1928,237,1374,219,1393,235,3835,279,3236,209,3353,178,5865,256,3554,287,2395,212,1386,183,610,132,217,92
0400000US20,20,Kansas,77605,1028,37247,599,2568,163,2620,294,2721,268,1070,159,1087,174,4623,270,3812,187,3444,181,6145,246,4052,173,2901,160,1520,116,549,87,135,66,40358,646,2450,183,2274,262,2745,273,1519,178,1208,210,4045,284,3724,229,4035,187,6816,288,4699,220,3583,174,2061,174,905,137,294,104
0400000US21,21,Kentucky,57084,1124,26473,618,1996,184,2167,225,1819,255,1072,147,712,121,2512,216,2390,205,2528,241,4965,258,3073,222,1831,147,966,124,335,78,107,62,30611,768,1959,254,2074,302,2459,314,1040,146,934,168,2302,277,2913,318,2865,248,5482,308,3588,224,2368,167,1773,221,685,159,169,75
0400000US22,22,Louisiana,78719,1067,37862,687,2221,200,2569,270,2051,321,1433,180,1220,283,3754,399,3511,264,3219,346,6040,322,4865,276,4031,224,2168,204,609,120,171,101,40857,679,2576,214,2405,316,2485,311,1481,172,1054,212,3123,236,3527,244,3643,238,6959,336,5000,224,4662,243,2455,244,1084,147,403,140
0400000US23,23,Maine,14643,495,6275,364,264,119,487,146,395,135,394,96,472,179,517,150,412,99,613,164,1010,132,747,105,465,104,418,100,57,38,24,22,8368,337,318,106,486,122,572,125,477,113,281,116,621,195,644,159,739,133,1492,163,1087,128,981,95,473,101,134,49,63,38
0400000US24,24,Maryland,362259,2229,172290,1277,10346,433,11773,505,10649,498,6556,239,4579,232,11489,311,13641,321,13813,301,28655,316,24238,303,18672,205,11537,241,5001,269,1341,208,189969,1212,9364,369,10662,509,11032,465,5835,248,4661,222,10855,309,14867,313,16340,301,33551,323,28558,326,22212,261,13678,225,6458,329,1896,308
0400000US25,25,Massachusetts,411736,2198,196089,1284,12268,503,12204,624,11710,507,6925,248,6815,321,17826,470,19674,287,18891,297,33113,336,24845,276,17055,209,9070,159,4456,236,1237,191,215647,1252,12131,409,12572,651,11687,609,6993,186,8409,271,19248,435,21948,303,21536,303,36665,348,27261,302,19200,217,10726,171,5284,358,1987,304
0400000US26,26,Michigan,276769,2132,134803,1308,8158,300,9139,479,9453,481,5422,256,5461,342,13726,441,11377,262,11033,314,22428,373,17556,294,10843,263,6820,203,2704,197,683,156,141966,1205,7553,335,9173,463,9735,505,5845,276,4923,296,12051,389,11443,304,12269,266,25035,360,18352,293,13023,227,8276,224,3308,221,980,167
0400000US27,27,Minnesota,246819,1583,120200,967,10016,368,10665,501,9550,427,5730,226,3964,263,11775,309,12739,234,11853,194,18406,308,12380,260,7327,229,3853,222,1613,137,329,85,126619,997,9436,373,9940,487,9950,521,6203,206,4025,234,11279,368,13760,313,13063,267,19724,342,12919,273,8608,185,4667,134,2148,201,897,174
0400000US28,28,Mississippi,28562,1041,12972,779,547,156,909,241,962,278,411,139,239,108,1625,271,1336,306,1226,298,2192,313,1553,212,1111,223,578,153,265,107,18,15,15590,579,722,182,896,221,1264,223,421,120,462,159,1135,238,1245,249,1478,274,2650,245,2201,267,1696,189,915,179,433,129,72,49
0400000US29,29,Missouri,107953,1518,50659,1089,3155,317,3620,352,3478,374,1655,234,1804,191,5532,320,5053,293,4877,245,8655,431,5866,302,3559,213,2149,170,1059,137,197,70,57294,844,2715,279,3740,415,3320,349,1895,247,1640,172,5057,305,5251,231,6023,274,10366,424,7023,273,5253,285,3217,194,1487,167,307,110
0400000US30,30,Montana,7481,487,2898,361,109,71,138,77,205,97,181,84,326,141,262,121,338,128,182,77,392,113,275,110,230,98,173,82,63,70,24,26,4583,334,67,41,204,87,376,143,189,93,248,114,520,156,440,139,378,132,617,124,561,145,576,134,259,108,79,45,69,39
0400000US31,31,Nebraska,39794,793,19018,423,1412,128,1559,223,1050,212,702,83,726,88,2231,181,2085,149,1726,151,3153,182,2107,156,1310,126,688,82,154,81,115,52,20776,547,1293,132,1652,213,1440,157,773,118,715,117,2228,145,1938,134,1842,148,3429,184,2262,149,1739,76,1016,94,295,86,154,71
0400000US32,32,Nevada,222612,1787,100021,1202,4440,382,5365,378,6346,349,3649,252,2355,149,7044,306,8003,357,7714,290,15131,380,14884,303,12229,234,8589,169,3547,182,725,156,122591,1127,3884,352,5106,464,5451,473,3931,200,1980,152,7439,288,8943,312,9373,302,19452,409,19516,361,18074,240,12474,225,5422,282,1546,270
0400000US33,33,New Hampshire,32094,823,14923,511,919,120,1067,208,963,160,604,115,488,149,1435,202,1201,160,1374,136,2812,204,2052,177,1228,124,515,113,189,51,76,59,17171,490,917,119,1173,223,1191,187,719,120,669,199,1420,191,1348,128,1566,140,3217,190,2243,209,1619,110,686,130,330,90,73,67
0400000US34,34,New Jersey,819208,2206,398605,1321,25661,440,26681,846,26319,846,15089,252,8915,212,23902,332,30047,321,35860,328,71899,308,55576,312,41683,270,24700,262,10241,380,2032,322,420603,1271,24332,446,26598,811,25569,888,14515,262,8686,243,23642,354,32206,356,39109,325,75820,397,59639,335,46568,237,27997,241,12204,373,3718,331
0400000US35,35,New Mexico,29168,1198,12550,711,632,125,559,145,902,249,376,103,423,111,991,263,1361,220,1080,184,2166,215,1594,168,1294,135,814,198,228,71,130,75,16618,694,588,145,743,233,997,241,577,125,425,123,969,143,1275,169,1334,201,3038,286,2443,217,2192,169,1327,181,549,117,161,76
0400000US36,36,New York,1599216,4458,763787,2647,46881,806,42470,999,43701,1042,26396,434,20141,451,60964,624,68681,715,65051,614,115195,696,105828,614,90435,455,49075,375,23168,494,5801,442,835429,2464,43675,722,41029,1068,40759,1070,26077,356,20123,454,65483,727,77607,631,75548,582,135315,719,118401,586,97615,504,55575,469,27508,680,10714,652
0400000US37,37,North Carolina,254550,1721,121555,1198,8798,373,9284,636,8686,607,4520,307,3672,309,9169,471,10887,337,12230,397,22482,403,15099,346,9441,288,5141,257,1713,174,433,139,132995,1119,8089,345,8841,520,9366,505,5127,307,4270,422,8897,341,11746,397,13758,339,24004,541,16854,452,12254,351,6463,269,2587,269,739,168
0400000US38,38,North Dakota,9296,474,4449,337,202,81,317,102,149,66,136,86,199,102,788,191,626,101,657,200,605,116,360,108,249,77,136,56,12,15,13,20,4847,336,364,127,254,103,385,129,73,65,90,58,687,130,604,90,437,121,587,160,724,173,332,78,228,80,39,34,43,34
0400000US39,39,Ohio,224520,1825,107064,1145,6521,377,6975,455,6479,487,3833,204,3313,258,9313,334,10807,462,11108,346,18735,396,12650,333,8894,257,5736,339,2285,196,415,140,117456,1197,6825,353,7071,538,7848,482,3952,276,3919,360,8532,421,11538,348,11416,334,20010,408,14666,375,11077,277,6995,292,2799,201,808,157
0400000US40,40,Oklahoma,77541,1120,36369,670,2584,210,2746,280,2087,302,1301,154,1153,138,4082,270,3618,239,3233,224,5923,208,4283,192,2932,182,1648,133,596,111,183,75,41172,680,2181,210,2661,309,2424,277,1510,133,1463,192,3684,245,3531,172,4025,217,6957,264,5078,171,4257,179,2339,141,825,113,237,82
0400000US41,41,Oregon,160155,1919,73398,1101,3697,326,4403,388,4220,452,2747,249,2264,182,7499,326,6545,328,5869,243,12191,340,10197,299,7168,165,4059,189,1812,133,727,185,86757,1197,3914,282,4376,385,4649,401,3044,264,2203,221,7089,359,6721,315,7435,274,15384,370,12874,338,9822,265,5439,176,2638,216,1169,179
0400000US42,42,Pennsylvania,401979,2085,192673,1479,11807,392,13597,702,11604,607,7173,269,7200,300,16430,431,17957,440,18095,299,31593,495,23931,355,17442,247,10312,256,4556,234,976,179,209306,1169,12268,363,12519,511,13287,537,7522,280,7540,321,16314,405,19857,315,19523,339,35007,453,26731,346,20140,277,11937,261,5075,271,1586,240
0400000US44,44,Rhode Island,34598,888,16069,545,1052,173,897,186,1079,194,546,94,796,76,1825,136,1697,157,1732,164,2283,156,1822,144,1305,109,643,100,339,78,53,41,18529,501,1045,144,903,194,1337,184,700,82,1150,96,2332,187,1774,126,1838,69,2530,185,2017,124,1513,154,817,113,414,91,159,70
0400000US45,45,South Carolina,68553,1038,31628,662,1889,220,2317,273,1869,245,1147,180,1045,217,3317,360,2501,254,2613,206,5429,353,4182,219,2790,200,1829,191,556,126,144,67,36925,800,1711,231,2296,307,2226,276,1209,188,1103,180,2331,246,2757,237,3219,259,6339,328,5166,255,4322,175,2964,255,1007,207,275,128
0400000US46,46,South Dakota,11351,579,5448,325,413,89,505,157,437,104,290,99,248,73,705,117,643,136,301,67,808,135,566,126,317,115,143,78,65,40,7,11,5903,362,428,109,551,152,529,129,253,111,243,102,451,141,628,128,459,132,934,167,639,107,565,148,165,77,44,55,14,17
0400000US47,47,Tennessee,105368,1223,48850,831,3067,286,4044,382,2871,355,2071,200,1044,208,3999,302,4147,288,4590,266,8732,339,6592,297,4125,216,2373,224,984,157,211,92,56518,752,3285,229,3686,315,3871,361,2080,199,1643,208,3532,342,4846,283,5023,272,10291,298,7690,280,5585,206,3372,202,1248,161,366,104
0400000US48,48,Texas,1175423,3734,570827,2278,38585,727,40179,1065,39442,1167,21436,559,13740,436,41973,766,48728,577,50543,509,99980,740,78022,614,53601,508,30500,421,11739,503,2359,372,604596,2330,36287,670,40276,1093,37892,1261,21066,454,13467,500,39037,703,50986,721,56054,673,110255,757,81336,694,63099,459,35907,461,14476,497,4458,364
0400000US49,49,Utah,66039,1193,30903,801,1809,200,2111,250,2088,273,1343,141,956,165,3554,249,3136,209,3016,196,4645,233,3432,168,2750,110,1291,93,542,91,230,80,35136,740,1730,179,2054,257,1884,229,1179,127,982,193,3318,274,3529,164,3279,178,6290,240,4441,187,3387,130,1924,102,816,132,323,110
0400000US50,50,Vermont,9212,344,4137,210,223,69,211,84,283,81,189,76,291,96,494,85,425,94,348,39,575,113,564,73,237,75,254,80,38,47,5,6,5075,260,164,62,264,67,275,77,259,46,318,102,546,138,420,75,409,102,914,95,540,80,558,94,373,64,35,25,0,20
0400000US51,51,Virginia,502878,2906,236762,1790,13640,482,17362,638,15927,541,9139,418,5993,387,17818,488,17929,536,20447,508,42206,550,33385,453,22592,366,13369,254,5713,320,1242,217,266116,1594,13890,422,16755,637,15942,757,8658,343,6460,392,15724,537,20520,501,23909,468,50155,493,38715,433,28817,382,17065,305,7322,353,2184,247
0400000US53,53,Washington,552032,3537,254867,2161,14596,604,14865,711,14941,742,9318,386,6879,318,21625,632,23773,591,23368,526,42049,645,33358,534,25607,389,15361,206,7153,274,1974,238,297165,1807,14045,636,15324,714,15256,630,9000,355,6564,321,20300,500,25117,569,26992,464,50687,626,42182,441,35310,290,21142,255,10577,395,4669,397
0400000US54,54,West Virginia,13990,602,6314,342,316,95,380,155,225,88,145,98,162,66,802,189,917,209,699,116,907,172,651,131,516,134,357,108,195,80,42,28,7676,483,392,115,242,113,492,140,200,87,260,109,747,172,693,147,648,133,1027,186,1113,222,977,160,594,137,168,75,123,94
0400000US55,55,Wisconsin,148077,1328,71891,816,6056,251,6168,387,5360,351,3385,188,2705,223,8636,332,7495,246,7170,249,10585,285,6861,242,4127,197,2156,178,974,134,213,70,76186,826,6094,220,6846,380,5879,376,3415,181,2884,294,7798,385,7842,254,7317,242,11079,314,7563,222,5100,190,2647,147,1243,154,479,137
0400000US56,56,Wyoming,5385,481,2277,397,60,43,260,138,127,85,52,56,55,44,239,49,302,144,349,158,224,107,200,97,236,112,110,68,40,39,23,26,3108,337,105,67,102,53,312,201,128,78,86,50,231,77,313,92,246,93,455,141,374,114,507,157,150,83,58,36,41,40
0400000US72,72,Puerto Rico,9574,1102,2692,495,55,41,171,152,220,109,67,51,55,47,104,76,196,98,231,111,448,186,464,168,355,123,238,104,56,41,32,35,6882,768,410,162,498,154,307,146,371,148,94,63,423,134,732,210,395,138,1062,287,1040,249,679,214,462,152,160,97,249,163
