GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
0400000US36,36,New York,1445539,4015,696296,2324,42415,665,40979,1089,41027,999,26265,382,20548,422,57883,618,62466,613,59335,542,108524,646,102318,559,74861,460,38155,271,17008,405,4512,409,749243,2245,39400,703,38076,1044,40129,1094,24289,341,19353,481,60010,705,71757,619,68851,487,123690,613,109061,546,81795,480,43339,337,21637,516,7856,484
0400000US37,37,North Carolina,211708,1690,100875,1076,7722,441,6915,444,7850,621,4129,305,3296,286,8100,393,9552,359,9884,390,18853,412,12214,312,7099,297,3695,235,1242,189,324,119,110833,1095,7782,413,8336,447,7478,521,3807,257,3775,341,7730,425,10386,325,11174,330,20584,406,13587,409,9171,344,4533,281,1962,279,528,135
0400000US38,38,North Dakota,6869,350,3672,250,210,112,156,72,155,73,189,96,183,88,836,131,498,110,378,120,441,113,309,121,146,68,143,67,28,23,0,20,3197,234,111,74,250,80,133,60,126,85,71,54,500,126,412,91,249,98,560,168,415,139,195,62,136,71,39,41,0,20
0400000US39,39,Ohio,196395,1533,93759,1063,6620,364,6682,377,5739,442,3179,269,2988,273,8264,410,9389,358,9453,329,16207,394,11270,317,7540,245,4433,194,1686,173,309,104,102636,965,6825,292,7392,443,6099,455,3675,284,2688,279,8365,412,10151,300,10134,284,17410,472,12447,336,9750,292,4962,251,2075,204,663,121
0400000US40,40,Oklahoma,65643,1018,30907,542,2063,225,1909,254,2069,228,1487,162,1114,182,3680,266,2878,201,2851,177,4903,208,3740,217,2551,137,1176,124,418,84,68,45,34736,696,1863,241,2364,276,1902,261,1224,135,1159,202,2999,227,3200,232,3053,213,6002,235,4528,161,3658,138,1767,134,824,124,193,78
0400000US41,41,Oregon,143652,1668,65321,1110,3659,323,4449,461,4599,397,2662,241,2087,173,5968,365,5239,256,5584,261,11304,341,8895,233,5758,180,3095,162,1522,157,500,133,78331,1036,3881,273,4751,422,4803,409,2616,205,1847,236,6335,292,6431,332,6535,273,14571,368,11007,267,8104,231,4151,177,2447,217,852,179
0400000US42,42,Pennsylvania,351626,1984,169367,1178,11399,407,11736,459,10725,560,6825,234,6117,307,16364,467,15784,326,15477,270,27894,402,20756,273,14573,224,7950,180,3110,223,657,148,182259,1196,11533,366,11649,693,11769,542,6050,286,6724,291,15518,430,17755,341,17045,288,30406,381,23064,274,16875,218,8765,214,4209,217,897,161
0400000US44,44,Rhode Island,31863,608,15246,360,998,111,1030,181,1040,152,766,62,826,109,1726,145,1570,177,1416,104,2122,149,1744,123,1125,107,633,89,223,51,27,31,16617,421,931,173,896,181,1028,193,713,78,956,116,2206,137,1850,190,1370,160,2290,159,2023,155,1307,103,692,84,258,61,97,59
0400000US45,45,South Carolina,57635,1006,26424,637,1528,241,1675,270,1706,294,872,144,902,202,2000,303,2600,331,2399,226,5036,352,3465,284,2568,215,1282,147,372,114,19,28,31211,698,1945,251,1937,251,1868,292,1094,204,891,166,1812,241,2715,259,3057,285,5672,312,4068,217,3571,222,1841,227,616,142,124,73
0400000US46,46,South Dakota,8060,281,4026,290,302,74,222,74,304,113,219,94,159,53,473,113,600,178,246,109,524,147,506,139,182,79,158,96,131,121,0,22,4034,255,276,75,270,78,268,100,180,78,165,116,378,128,456,142,258,94,532,141,721,165,438,124,70,47,22,27,0,22
0400000US47,47,Tennessee,92800,1093,43361,775,2952,239,3614,309,2742,310,1700,221,1563,230,3193,279,3955,249,4077,261,8003,287,5577,286,3282,220,1900,154,707,126,96,59,49439,725,3177,231,3617,310,2952,340,1682,204,1280,230,3317,283,4506,259,5081,277,8929,288,6850,242,4738,190,2278,204,856,147,176,85
0400000US48,48,Texas,979385,3465,476007,2100,34111,749,34943,1108,33450,1134,18497,481,12391,376,36999,778,41155,667,41940,524,85818,700,63406,586,42460,430,21485,370,7702,338,1650,256,503378,2167,34123,664,34535,1086,31607,1112,17618,421,11901,389,34228,624,44080,574,46773,532,91814,656,68194,566,50671,379,24515,388,10454,388,2865,361
0400000US49,49,Utah,56081,1156,25636,662,1873,221,1616,249,1503,261,1044,150,1009,144,2673,277,2501,183,2246,204,4186,189,3155,114,2263,115,900,98,454,89,213,77,30445,693,1732,258,1801,230,1723,243,1198,172,822,169,2993,258,3020,143,2816,179,5043,198,3993,186,2876,140,1323,131,807,127,298,86
0400000US50,50,Vermont,7891,395,3391,300,175,56,250,99,294,99,145,71,148,66,430,122,401,74,226,73,631,125,317,98,230,77,92,54,42,30,10,15,4500,267,128,53,348,73,297,71,179,56,252,106,468,111,442,105,384,56,810,92,529,71,300,88,248,79,92,53,23,24
0400000US51,51,Virginia,443460,2569,208074,1603,15194,556,15067,702,13019,734,7925,336,5667,401,15107,499,17755,429,18669,472,38556,491,28040,483,18172,302,10577,262,3461,229,865,178,235386,1428,14385,495,15422,616,13557,657,7650,344,5388,316,15136,499,20179,373,22774,389,43908,581,33426,468,24129,348,12530,236,5431,297,1471,251
0400000US53,53,Washington,484047,2518,223107,1855,14701,579,14195,605,13648,713,8932,384,6751,354,18603,569,19871,522,19271,425,37076,540,29742,426,21799,285,11811,204,5051,231,1656,203,260940,1528,13578,529,14583,676,13201,619,8457,320,6582,279,18811,547,22552,484,22988,476,44821,530,37823,483,29715,286,15801,274,9129,341,2899,327
0400000US54,54,West Virginia,12694,429,5860,292,570,138,352,117,252,90,163,89,198,102,805,162,619,111,563,110,817,132,594,160,393,100,364,100,121,66,49,39,6834,286,302,125,353,117,360,99,132,76,205,85,724,127,741,174,480,126,1345,204,958,201,644,107,387,86,182,70,21,33
0400000US55,55,Wisconsin,129550,1387,62692,859,5686,313,5644,397,5027,420,3260,210,2764,203,7612,275,6483,233,5748,212,8953,280,5719,257,3434,155,1578,121,573,112,211,73,66858,818,5750,320,5860,351,5722,400,3460,219,2695,266,7478,314,6931,274,5570,275,9631,335,6143,287,4204,238,2056,178,1105,160,253,101
0400000US56,56,Wyoming,4392,311,1710,274,106,50,78,67,196,137,39,31,114,56,209,80,121,66,166,81,308,139,75,48,166,79,67,44,25,30,40,32,2682,221,126,72,117,53,146,85,140,80,107,62,156,70,289,118,267,103,522,128,341,137,234,103,64,47,131,79,42,43
0400000US72,72,Puerto Rico,12495,1208,4113,521,161,89,254,116,361,99,165,69,72,59,369,132,222,82,190,86,892,226,474,149,494,170,266,109,113,65,80,54,8382,905,577,166,611,200,623,177,493,157,189,97,551,185,782,181,768,202,1040,252,1202,247,752,211,458,150,166,80,170,92
